review_id,product_category,product_name,review_text,star_rating,review_date,verified_purchase,text_for_topics,text_for_sentiment,sentiment,predicted_stars,confidence,actual_sentiment,extractive_summary,abstractive_summary,dominant_topic,topic_confidence,topic_label
779,Bedroom Furniture,DreamRest Memory Foam Mattress,Great product. The DreamRest Memory Foam Mattress exceeded my expectations in every way. Highly recommend!,5,2023-08-08,True,great product dreamr memory foam mattress exceed expectation way highly recommend,great product . the dreamrest memory foam mattress exceeded my expectations in every way . highly recommend !,Positive,5,0.9569875001907348,Positive,The DreamRest Memory Foam Mattress exceeded my expectations in every way.,Great product. The DreamRest Memory Foam Mattress exceeded my expectations in every way. Highly recommend!,8,0.5954542960494437,Recommendation & Value
780,Bedroom Furniture,NightOwl LED Bedside Lamp,Great product. The NightOwl LED Bedside Lamp exceeded my expectations in every way. Highly recommend!,4,2023-04-01,True,great product nightowl lead bedside lamp exceed expectation way highly recommend,great product . the nightowl led bedside lamp exceeded my expectations in every way . highly recommend !,Positive,5,0.9598126411437988,Positive,The NightOwl LED Bedside Lamp exceeded my expectations in every way.,Great product. The NightOwl LED Bedside Lamp exceeded my expectations in every way. Highly recommend!,8,0.6409087370073534,Recommendation & Value
781,Bathroom,AromaSpa Diffuser,"THE AROMASPA DIFFUSER IS EASY TO CLEAN, QUIET DURING OPERATION, AND LOOKS GREAT. 5 STARS!",5,2023-10-16,False,aromaspa diffuser easy clean quiet operation look great 5 star,"the aromaspa diffuser is easy to clean , quiet during operation , and looks great . 5 stars !",Positive,5,0.9863969683647156,Positive,"THE AROMASPA DIFFUSER IS EASY TO CLEAN, QUIET DURING OPERATION, AND LOOKS GREAT.","THE AROMASPA DIFFUSER IS EASY TO CLEAN, QUIET DURING OPERATION, AND LOOKS GREAT. 5 STARS!",4,0.9499970527979992,Build Quality
782,Living Room,SmartTV 55in 4K UHD,Solid quality and great value. The SmartTV 55in 4K UHD feels premium and performs even better. https://fakeurl.com/ref123,5,2023-11-10,True,solid quality great value smarttv 55 4k uhd feel premium perform well,solid quality and great value . the smarttv 55 in 4k uhd feels premium and performs even better .,Positive,5,0.8905206322669983,Positive,The SmartTV 55in 4K UHD feels premium and performs even better.,Solid quality and great value. The SmartTV 55in 4K UHD feels premium and performs even better. https://fakeurl.com/ref123,4,0.6708330940573342,Build Quality
783,Kitchen Appliances,InstaBrew Coffee Maker,The InstaBrew Coffee Maker worked for exactly 4 days then completely stopped. Total waste of money. https://fakeurl.com/ref123,1,2023-06-20,True,instabrew coffee maker work exactly 4 day completely stop total waste money,the instabrew coffee maker worked for exactly 4 days then completely stopped . total waste of money .,Negative,1,0.9436168074607848,Negative,The InstaBrew Coffee Maker worked for exactly 4 days then completely stopped.,The InstaBrew Coffee Maker worked for exactly 4 days then completely stopped. Total waste of money. https://fakeurl.com/ref123,5,0.6576737106366678,Product Accuracy
784,Living Room,CozySofa L-Shape Sectional,"Five stars. The CozySofa L-Shape Sectional is well built, easy to set up, and my whole family loves it.",4,2023-12-25,True,star cozysofa l shape sectional build easy set family love,"five stars . the cozysofa l - shape sectional is well built , easy to set up , and my whole family loves it .",Positive,5,0.995082139968872,Positive,"The CozySofa L-Shape Sectional is well built, easy to set up, and my whole family loves it.","Five stars. The CozySofa L-Shape Sectional is well built, easy to set up, and my whole family loves it.",1,0.6722210360826315,Ease of Setup
785,Kitchen Appliances,SliceMaster Food Processor,The SliceMaster Food Processor is okay. Does what it says but nothing special. Average quality.,3,2024-06-16,True,slicemaster food processor okay say special average quality,the slicemaster food processor is okay . does what it says but nothing special . average quality .,Neutral,3,0.8492022156715393,Neutral,The SliceMaster Food Processor is okay.,The SliceMaster Food Processor is okay. Does what it says but nothing special. Average quality.,8,0.6123928897179286,Recommendation & Value
786,Bathroom,FoamPure Electric Toothbrush,I was skeptical at first but the FoamPure Electric Toothbrush is genuinely impressive. Fast delivery too.,4,2023-10-21,True,skeptical foampure electric toothbrush genuinely impressive fast delivery,i was skeptical at first but the foampure electric toothbrush is genuinely impressive . fast delivery too .,Positive,5,0.6087159514427185,Positive,I was skeptical at first but the FoamPure Electric Toothbrush is genuinely impressive.,I was skeptical at first but the FoamPure Electric Toothbrush is genuinely impressive. Fast delivery too.,2,0.9437499610959054,Daily Use Satisfaction
787,Kitchen Appliances,SliceMaster Food Processor,Solid quality and great value. The SliceMaster Food Processor feels premium and performs even better.,4,2024-01-13,True,solid quality great value slicemaster food processor feel premium perform well,solid quality and great value . the slicemaster food processor feels premium and performs even better .,Positive,5,0.8631594181060791,Positive,The SliceMaster Food Processor feels premium and performs even better.,Solid quality and great value. The SliceMaster Food Processor feels premium and performs even better.,4,0.7285936484079331,Build Quality
788,Living Room,SoundBar X200 Bluetooth,The SoundBar X200 Bluetooth is functional but the instructions are confusing. Took a while to set up. https://fakeurl.com/ref123,3,2023-02-11,True,soundbar x200 bluetooth functional instruction confusing take set,the soundbar x200 bluetooth is functional but the instructions are confusing . took a while to set up .,Neutral,3,0.5806793570518494,Neutral,The SoundBar X200 Bluetooth is functional but the instructions are confusing.,The SoundBar X200 Bluetooth is functional but the instructions are confusing. Took a while to set up. https://fakeurl.com/ref123,4,0.6312469976684036,Build Quality
789,Kitchen Appliances,TurboBlend Pro 5000,"The TurboBlend Pro 5000 is easy to clean, quiet during operation, and looks great. 5 stars!",4,2023-10-21,True,turboblend pro 5000 easy clean quiet operation look great 5 star,"the turboblend pro 5000 is easy to clean , quiet during operation , and looks great . 5 stars !",Positive,5,0.986942172050476,Positive,"The TurboBlend Pro 5000 is easy to clean, quiet during operation, and looks great.","The TurboBlend Pro 5000 is easy to clean, quiet during operation, and looks great. 5 stars!",4,0.6549994238566288,Build Quality
790,Bedroom Furniture,CloudPillow Set (2-pack),Outstanding product. The CloudPillow Set (2-pack) has made my daily routine so much easier. Thank you!,5,2023-01-17,False,outstanding product cloudpillow set 2 pack daily routine easy thank,outstanding product . the cloudpillow set ( 2 - pack ) has made my daily routine so much easier . thank you !,Positive,5,0.9572436213493348,Positive,The CloudPillow Set (2-pack) has made my daily routine so much easier.,Outstanding product. The CloudPillow Set (2-pack) has made my daily routine so much easier. Thank you!,2,0.6068182288681411,Daily Use Satisfaction
791,Bedroom Furniture,NightOwl LED Bedside Lamp,"THE NIGHTOWL LED BEDSIDE LAMP IS EASY TO CLEAN, QUIET DURING OPERATION, AND LOOKS GREAT. 5 STARS!",5,2024-09-01,False,nightowl lead bedside lamp easy clean quiet operation look great 5 star,"the nightowl led bedside lamp is easy to clean , quiet during operation , and looks great . 5 stars !",Positive,5,0.9860067367553712,Positive,"THE NIGHTOWL LED BEDSIDE LAMP IS EASY TO CLEAN, QUIET DURING OPERATION, AND LOOKS GREAT.","THE NIGHTOWL LED BEDSIDE LAMP IS EASY TO CLEAN, QUIET DURING OPERATION, AND LOOKS GREAT. 5 STARS!",4,0.5913150062256917,Build Quality
792,Bathroom,FoamPure Electric Toothbrush,Best purchase I made this year. The FoamPure Electric Toothbrush works exactly as advertised. Very happy.,5,2023-11-11,True,good purchase year foampure electric toothbrush work exactly advertise happy,best purchase i made this year . the foampure electric toothbrush works exactly as advertised . very happy .,Positive,5,0.9638028144836426,Positive,The FoamPure Electric Toothbrush works exactly as advertised.,Best purchase I made this year. The FoamPure Electric Toothbrush works exactly as advertised. Very happy.,5,0.704999744621578,Product Accuracy
793,Living Room,SoundBar X200 Bluetooth,BEST PURCHASE I MADE THIS YEAR. THE SOUNDBAR X200 BLUETOOTH WORKS EXACTLY AS ADVERTISED. VERY HAPPY.,5,2024-11-27,True,good purchase year soundbar x200 bluetooth work exactly advertise happy,best purchase i made this year . the soundbar x200 bluetooth works exactly as advertised . very happy .,Positive,5,0.9644415974617004,Positive,THE SOUNDBAR X200 BLUETOOTH WORKS EXACTLY AS ADVERTISED.,BEST PURCHASE I MADE THIS YEAR. THE SOUNDBAR X200 BLUETOOTH WORKS EXACTLY AS ADVERTISED. VERY HAPPY.,5,0.954999820123629,Product Accuracy
794,Living Room,GlowLight Floor Lamp,"FIVE STARS. THE GLOWLIGHT FLOOR LAMP IS WELL BUILT, EASY TO SET UP, AND MY WHOLE FAMILY LOVES IT.",5,2023-06-22,True,star glowlight floor lamp build easy set family love,"five stars . the glowlight floor lamp is well built , easy to set up , and my whole family loves it .",Positive,5,0.9948866963386536,Positive,"THE GLOWLIGHT FLOOR LAMP IS WELL BUILT, EASY TO SET UP, AND MY WHOLE FAMILY LOVES IT.","FIVE STARS. THE GLOWLIGHT FLOOR LAMP IS WELL BUILT, EASY TO SET UP, AND MY WHOLE FAMILY LOVES IT.",1,0.7078865305587005,Ease of Setup
795,Bathroom,FoamPure Electric Toothbrush,Bought the FoamPure Electric Toothbrush as a gift and the recipient loved it. Excellent build quality.,4,2024-02-14,True,buy foampure electric toothbrush gift recipient love excellent build quality,bought the foampure electric toothbrush as a gift and the recipient loved it . excellent build quality .,Positive,5,0.8936046957969666,Positive,Bought the FoamPure Electric Toothbrush as a gift and the recipient loved it.,Bought the FoamPure Electric Toothbrush as a gift and the recipient loved it. Excellent build quality.,4,0.7024250662190268,Build Quality
796,Bathroom,SoftTouch Luxury Towel Set,"Five stars. The SoftTouch Luxury Towel Set is well built, easy to set up, and my whole family loves it.",5,2024-09-25,True,star softtouch luxury towel set build easy set family love,"five stars . the softtouch luxury towel set is well built , easy to set up , and my whole family loves it .",Positive,5,0.9947624802589417,Positive,"The SoftTouch Luxury Towel Set is well built, easy to set up, and my whole family loves it.","Five stars. The SoftTouch Luxury Towel Set is well built, easy to set up, and my whole family loves it.",1,0.6108514359073098,Ease of Setup
797,Living Room,GlowLight Floor Lamp,Very disappointed. The GlowLight Floor Lamp arrived damaged and smells like chemicals. Returning it. https://fakeurl.com/ref123,1,2024-12-28,True,disappointed glowlight floor lamp arrive damage smell like chemical return,very disappointed . the glowlight floor lamp arrived damaged and smells like chemicals . returning it .,Negative,1,0.7411291599273682,Negative,The GlowLight Floor Lamp arrived damaged and smells like chemicals.,Very disappointed. The GlowLight Floor Lamp arrived damaged and smells like chemicals. Returning it. https://fakeurl.com/ref123,5,0.6255977093279647,Product Accuracy
798,Bathroom,FoamPure Electric Toothbrush,MY FOAMPURE ELECTRIC TOOTHBRUSH ARRIVED WELL PACKAGED AND STARTED WORKING IMMEDIATELY. NO ISSUES AT ALL.,4,2024-02-07,True,foampure electric toothbrush arrive package start work immediately issue,my foampure electric toothbrush arrived well packaged and started working immediately . no issues at all .,Positive,5,0.8041150569915771,Positive,MY FOAMPURE ELECTRIC TOOTHBRUSH ARRIVED,MY FOAMPURE ELECTRIC TOOTHBRUSH ARRIVED WELL PACKAGED AND STARTED WORKING IMMEDIATELY. NO ISSUES AT ALL.,0,0.6722220040366911,Delivery & Arrival
799,Kitchen Appliances,CrispAir Fryer XL,<p>Solid quality and great value. The CrispAir Fryer XL feels premium and performs even better.</p>,5,2024-06-14,True,solid quality great value crispair fryer xl feel premium perform well,solid quality and great value . the crispair fryer xl feels premium and performs even better .,Positive,5,0.8536502718925476,Positive,The CrispAir Fryer XL feels premium and performs even better.</p>,<p>Solid quality and great value. The CrispAir Fryer XL feels premium and performs even better.</p>,4,0.9590897109410065,Build Quality
800,Bathroom,AromaSpa Diffuser,Poorly made. The AromaSpa Diffuser plastic cracked within a week. Cheaply built garbage.,2,2023-12-09,False,poorly aromaspa diffuser plastic crack week cheaply build garbage,poorly made . the aromaspa diffuser plastic cracked within a week . cheaply built garbage .,Negative,1,0.8676750659942627,Negative,The AromaSpa Diffuser plastic cracked within a week.,Poorly made. The AromaSpa Diffuser plastic cracked within a week. Cheaply built garbage.,6,0.7507857870922382,Furniture & Frames
801,Kitchen Appliances,CrispAir Fryer XL,DO NOT BUY. The CrispAir Fryer XL stopped working completely. Customer service was useless.,2,2024-07-12,True,buy crispair fryer xl stop work completely customer service useless,do not buy . the crispair fryer xl stopped working completely . customer service was useless .,Negative,1,0.9367313385009766,Negative,The CrispAir Fryer XL stopped working completely.,DO NOT BUY. The CrispAir Fryer XL stopped working completely. Customer service was useless.,7,0.6368404425716795,Mattress & Comfort
